,label,message
5391,ham,Ok.ok ok..then..whats ur todays plan
4976,ham,Yar... I tot u knew dis would happen long ago already.
1806,ham,God bless.get good sleep my dear...i will pray!
4093,ham,I remain unconvinced that this isn't an elaborate test of my willpower
3692,ham,"Sir, i am waiting for your call, once free please call me."
3778,spam,"Mila, age23, blonde, new in UK. I look sex with UK guys. if u like fun with me. Text MTALK to 69866.18 . 30pp/txt 1st 5free. £1.50 increments. Help08718728876"
5420,ham,So how are you really. What are you up to. How's the masters. And so on.
3777,ham,Ok lor. Msg me b4 u call.
1077,ham,Where can download clear movies. Dvd copies.
486,ham,If we win its really no 1 side for long time.
3875,ham,No. Did you multimedia message them or e-mail?
3883,ham,"Short But Cute: ""Be a good person, but dont try to prove it.."" .Gud noon...."
2523,ham,Dunno lei... I might b eatin wif my frens... If ü wan to eat then i wait 4 ü lar
5174,ham,"Aight, text me tonight and we'll see what's up"
3675,spam,You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+
4690,ham,"Didn't try, g and I decided not to head out"
4341,ham,I want to sent  &lt;#&gt; mesages today. Thats y. Sorry if i hurts
2163,ham,"1) Go to write msg 2) Put on Dictionary mode 3)Cover the screen with hand, 4)Press  &lt;#&gt; . 5)Gently remove Ur hand.. Its interesting..:)"
5233,ham,I realise you are a busy guy and i'm trying not to be a bother. I have to get some exams outta the way and then try the cars. Do have a gr8 day
4387,ham,", im .. On the snowboarding trip. I was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? Cheers, "
4949,spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties..."
2522,ham,"Sorry, I'll call later"
3990,ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
744,ham,Ok. There may be a free gym about.
3531,ham,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
5433,ham,If I was I wasn't paying attention
1829,ham,May i call You later Pls
5324,ham,"Thanks, I'll keep that in mind"
3710,ham,Ok.ok ok..then..whats ur todays plan
5153,ham,No problem with the renewal. I.ll do it right away but i dont know his details.
4971,ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that
1083,ham,Send to someone else :-)
3140,ham,Is ur lecture over?
130,ham,K..k:)how much does it cost?
2064,spam,"URGENT! Your mobile No *********** WON a £2,000 Bonus Caller Prize on 02/06/03! This is the 2nd attempt to reach YOU! Call 09066362220 ASAP! BOX97N7QP, 150ppm"
4527,spam,"I want some cock! My hubby's away, I need a real man 2 satisfy me. Txt WIFE to 89938 for no strings action. (Txt STOP 2 end, txt rec £1.50ea. OTBox 731 LA1 7WS. )"
228,ham,Hey company elama po mudyadhu.
1256,ham,Just wait till end of march when el nino gets himself. Oh.
2681,ham,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
2148,ham,"Ok. Can be later showing around 8-8:30 if you want + cld have drink before. Wld prefer not to spend money on nosh if you don't mind, as doing that nxt wk."
1011,ham,Lol I would but my mom would have a fit and tell the whole family how crazy and terrible I am
4721,ham,Forgot to tell ü smth.. Can ü like number the sections so that it's clearer..
1884,ham,"Come to me, slave. Your doing it again ... Going into your shell and unconsciously avoiding me ... You are making me unhappy :-("
3323,ham,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
1939,ham,Excellent! Are you ready to moan and scream in ecstasy?
357,spam,Congratulations ur awarded 500 of CD vouchers or 125gift guaranteed & Free entry 2 100 wkly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16
4748,ham,"When you just put in the + sign, choose my number and the pin will show. Right?"
4608,ham,Been running but only managed 5 minutes and then needed oxygen! Might have to resort to the roller option!
3348,ham,No problem baby. Is this is a good time to talk? I called and left a message.
3079,ham,Okay but i thought you were the expert
3033,ham,Jokin only lar... :-) depends on which phone my father can get lor...
1708,ham,Was doing my test earlier. I appreciate you. Will call you tomorrow.
3010,spam,Update_Now - 12Mths Half Price Orange line rental: 400mins...Call MobileUpd8 on 08000839402 or call2optout=J5Q
2543,ham,Aiyo please ü got time meh.
2193,ham,Congrats ! Treat pending.i am not on mail for 2 days.will mail once thru.Respect mother at home.check mails.
3177,ham,Havent still waitin as usual... Ü come back sch oredi?
3538,ham,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
4193,ham,&lt;#&gt;  w jetton ave if you forgot
2162,ham,Is she replying. Has boye changed his phone number
2892,ham,"Yeah there's quite a bit left, I'll swing by tomorrow when I get up"
951,ham,"Awesome, lemme know whenever you're around"
1515,ham,K:)all the best:)congrats...
626,ham,"Haha good to hear, I'm officially paid and on the market for an 8th"
964,ham,Yo chad which gymnastics class do you wanna take? The site says Christians class is full..
3837,ham,Then ü come n pick me at 530 ar?
183,ham,ok. I am a gentleman and will treat you with dignity and respect.
5269,ham,Anything lar then ü not going home 4 dinner?
729,ham,Exactly. Anyways how far. Is jide her to study or just visiting
1290,ham,"Hey...Great deal...Farm tour 9am to 5pm $95/pax, $50 deposit by 16 May"
22,ham,So ü pay first lar... Then when is da stock comin...
1358,ham,"Good afternoon loverboy ! How goes you day ? Any luck come your way? I think of you, sweetie and send my love across the sea to make you smile and happy"
3029,ham,You have got tallent but you are wasting.
5491,ham,Oh thanks a lot..i already bought 2 eggs ..
1646,ham,I.ll post her out l8r. In class
3999,spam,We tried to call you re your reply to our sms for a video mobile 750 mins UNLIMITED TEXT free camcorder Reply or call now 08000930705 Del Thurs
2585,ham,Hi happy birthday. Hi hi hi hi hi hi hi
2320,ham,In which place do you want da.
2130,ham,Mine here like all fr china then so noisy.
5064,ham,Ok i also wan 2 watch e 9 pm show...
2338,ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
4143,ham,Infact happy new year. How are you where are you when are we seeing
766,spam,UR awarded a City Break and could WIN a £200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 £1.50perWKsub
1291,ham,Eat jap done oso aft ur lect wat... Ü got lect at 12 rite... 
3172,ham,Still otside le..u come 2morrow maga..
2060,ham,He didn't see his shadow. We get an early spring yay
3827,ham,"Goodmorning,my grandfather expired..so am on leave today."
2924,ham,Fine am simply sitting.
2342,ham,Tell dear what happen to you. Why you talking to me like an alian
2820,ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*
3595,spam,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
3211,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
2243,ham,Nope wif my sis lor... Aft bathing my dog then i can bathe... Looks like it's going 2 rain soon.
247,ham,I asked you to call him now ok
672,spam,"SMS. ac sun0819 posts HELLO:""You seem cool, wanted to say hi. HI!!!"" Stop? Send STOP to 62468"
521,ham,But that's on ebay it might be less elsewhere.
5377,ham,I cant pick the phone right now. Pls send a message
1004,ham,&lt;#&gt;  am I think? Should say on syllabus
2277,ham,Love you aathi..love u lot..
5499,spam,"SMS SERVICES. for your inclusive text credits, pls goto www.comuk.net login= 3qxj9 unsubscribe with STOP, no extra charge. help 08702840625.COMUK. 220-CM2 9AE"
1132,ham,"Sorry, I'll call later"
236,ham,I have printed it oh. So  &lt;#&gt;  come upstairs
1027,ham,Yes da. Any plm at ur office
835,ham,Surely result will offer:)
4179,ham,Two teams waiting for some players
4865,ham,Sorry da..today i wont come to play..i have driving clas..
3338,ham,I AM AT THE GAS STATION. GO THERE.
4005,ham,Well there's a pattern emerging of my friends telling me to drive up and come smoke with them and then telling me that I'm a weed fiend/make them smoke too much/impede their doing other things so you see how I'm hesitant
3768,ham,"Sir Goodmorning, Once free call me."
4850,ham,either way works for me. I am  &lt;#&gt;  years old. Hope that doesnt bother you.
892,ham,I am great princess! What are you thinking about me? :)
2617,ham,I went to ur hon lab but no one is there.
1343,ham,Yeah I'll try to scrounge something up
5360,ham,Hmm. Shall i bring a bottle of wine to keep us amused? Just joking! I'll still bring a bottle. Red or white? See you tomorrow
177,ham,U still going to the mall?
1176,ham,Horrible u eat macs eat until u forgot abt me already rite... U take so long 2 reply. I thk it's more toot than b4 so b prepared. Now wat shall i eat?
2379,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
4051,ham,Ok ok take care. I can understand.
910,spam,"January Male Sale! Hot Gay chat now cheaper, call 08709222922. National rate from 1.5p/min cheap to 7.8p/min peak! To stop texts call 08712460324 (10p/min)"
4822,ham,Im good! I have been thinking about you...
3209,ham,Oops my phone died and I didn't even know. Yeah I like it better.
2006,ham,Can't take any major roles in community outreach. You rock mel
1754,ham,Jus came back fr lunch wif my sis only. U leh?
3052,ham,"Awesome question with a cute answer: Someone asked a boy ""how is ur life?"" . . He smiled &amp; answered: . . ""She is fine!"" Gudnite"
3415,ham,No pic. Please re-send.
2782,ham,Then its most likely called Mittelschmertz. Google it. If you dont have paracetamol dont worry it will go.
3744,ham,"Nah, Wednesday. When should I bring the mini cheetos bag over?"
1727,ham,"""ALRITE HUNNY!WOT U UP 2 2NITE? DIDNT END UP GOIN DOWN TOWN JUS DA PUB INSTEAD! JUS CHILLIN AT DA MO IN ME BEDROOM!LOVE JEN XXX."""
3102,ham,Pathaya enketa maraikara pa'
4307,ham,Awww dat is sweet! We can think of something to do he he! Have a nice time tonight ill probably txt u later cos im lonely :( xxx.
3118,ham,Now am free call me pa.
5042,ham,She ran off with a younger man. we will make pretty babies together :)
5341,ham,You'd like that wouldn't you? Jerk!
5125,ham,"Hi Chikku, send some nice msgs"
3687,ham,"I get out of class in bsn in like  &lt;#&gt;  minutes, you know where advising is?"
4960,ham,"What i mean was i left too early to check, cos i'm working a 9-6."
1856,ham,K.:)you are the only girl waiting in reception ah?
4929,ham,Just hopeing that wasn‘t too pissed up to remember and has gone off to his sisters or something!
1974,ham,I had askd u a question some hours before. Its answer
4529,ham,HOW ARE U? I HAVE MISSED U! I HAVENT BEEN UP 2 MUCH A BIT BORED WITH THE HOLIDAY WANT 2 GO BAK 2 COLLEGE! SAD ISNT IT?xx
5394,ham,Ooooooh I forgot to tell u I can get on yoville on my phone
3055,ham,What happened to our yo date?
3449,ham,Its  &lt;#&gt; k here oh. Should i send home for sale.
3918,ham,Eh ur laptop got no stock lei... He say mon muz come again to take a look c got a not...
1310,ham,"Ok, be careful ! Don't text and drive !"
2211,ham,Just wanted to say holy shit you guys weren't kidding about this bud
2358,ham,Okay same with me. Well thanks for the clarification
1801,ham,excellent. I spent  &lt;#&gt;  years in the Air Force. Iraq and afghanistan. I am stable and honest. do you like traveling?
580,ham,"Arngd marriage is while u r walkin unfortuntly a snake bites u. bt love marriage is dancing in frnt of d snake &amp; sayin Bite me, bite me."
4009,ham,"Forgot you were working today! Wanna chat, but things are ok so drop me a text when you're free / bored etc and i'll ring. Hope all is well, nose essay and all xx"
4670,ham,"When I was born, GOD said, ""Oh No! Another IDIOT"". When you were born, GOD said, ""OH No! COMPETITION"". Who knew, one day these two will become FREINDS FOREVER!"
