,label,message
2283,ham,Whom you waited for yesterday
1189,ham,All will come alive.better correct any good looking figure there itself..
475,ham,Nice line said by a broken heart- Plz don't cum 1 more times infront of me... Other wise once again I ll trust U... Good 9t:)
1989,ham,"Sorry, I'll call later"
2206,ham,"Haha, my legs and neck are killing me and my amigos are hoping to end the night with a burn, think I could swing by in like an hour?"
3007,ham,Also hi wesley how've you been
4022,ham,We have to pick rayan macleran there.
3324,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
2705,spam,FreeMsg: Fancy a flirt? Reply DATE now & join the UKs fastest growing mobile dating service. Msgs rcvd just 25p to optout txt stop to 83021. Reply DATE now!
660,spam,88800 and 89034 are premium phone services call 08718711108
152,ham,Yup i thk cine is better cos no need 2 go down 2 plaza mah.
14,ham,I HAVE A DATE ON SUNDAY WITH WILL!!
3555,ham,am up to my eyes in philosophy
4497,ham,"In case you wake up wondering where I am, I forgot I have to take care of something for grandma today, should be done before the parade"
4774,ham,Ok then u tell me wat time u coming later lor.
847,ham,My stomach has been thru so much trauma I swear I just can't eat. I better lose weight.
3009,spam,"Loan for any purpose £500 - £75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669 or text back 'help'"
541,spam,from www.Applausestore.com MonthlySubscription@50p/msg max6/month T&CsC web age16 2stop txt stop
140,ham,Got c... I lazy to type... I forgot ü in lect... I saw a pouch but like not v nice...
1030,ham,"Its good, we'll find a way"
4998,ham,Esplanade lor. Where else...
3990,ham,Ok lor. Anyway i thk we cant get tickets now cos like quite late already. U wan 2 go look 4 ur frens a not? Darren is wif them now...
1821,ham,I'll probably be by tomorrow (or even later tonight if something's going on)
4083,ham,No no. I will check all rooms befor activities
909,ham,WHITE FUDGE OREOS ARE IN STORES
4576,ham,Not directly behind... Abt 4 rows behind ü...
523,ham,Were gonna go get some tacos
3863,ham,"Customer place, i wil cal u sir."
4884,ham,"New Theory: Argument wins d SITUATION, but loses the PERSON. So dont argue with ur friends just.. . . . kick them &amp; say, I'm always correct.!"
2088,ham,"""alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!We will have 2Hook up sn if uwant m8? loveJen x."""
2552,ham,I'm done. C ü there.
4046,ham,If You mean the website. Yes.
137,ham,He is there. You call and meet him
4742,ham,Many more happy returns of the day. I wish you happy birthday.
3806,ham,Dude while were makin those weirdy brownies my sister made awesome cookies. I took pics.
2457,ham,Onum ela pa. Normal than.
639,ham,"What will we do in the shower, baby?"
4733,ham,Wat time r ü going to xin's hostel?
148,ham,Ummma.will call after check in.our life will begin from qatar so pls pray very hard.
230,ham,Dear good morning now only i am up
1467,ham,Your account has been refilled successfully by INR  &lt;DECIMAL&gt; . Your KeralaCircle prepaid account balance is Rs  &lt;DECIMAL&gt; . Your Transaction ID is KR &lt;#&gt; .
3431,ham,You've always been the brainy one.
2297,spam,<Forwarded from 21870000>Hi - this is your Mailbox Messaging SMS alert. You have 4 messages. You have 21 matches. Please call back on 09056242159 to retrieve your messages and matches
2797,ham,Tell your friends what you plan to do on Valentines day @ &lt;URL&gt;
4773,ham,"Hi, Mobile no.  &lt;#&gt;  has added you in their contact list on www.fullonsms.com It s a great place to send free sms to people For more visit fullonsms.com"
4969,ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.
392,ham,Hey so this sat are we going for the intro pilates only? Or the kickboxing too? 
5159,ham,K k:) sms chat with me.
1034,ham,"OH MR SHEFFIELD! You wanna play THAT game, okay. You're the boss and I'm the nanny. You give me a raise and I'll give YOU one!!"
3189,spam,"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101358 NOW! Only 10p per min. BT-national-rate"
2975,ham,"I'll text carlos and let you know, hang on"
2741,ham,Nothing. Can...
1103,ham,Black shirt n blue jeans... I thk i c ü...
4526,ham,Cos i was out shopping wif darren jus now n i called him 2 ask wat present he wan lor. Then he started guessing who i was wif n he finally guessed darren lor.
1455,ham,Can ü all decide faster cos my sis going home liao..
4582,ham,Not course. Only maths one day one chapter with in one month we can finish.
3042,ham,Aight what time you want me to come up?
143,ham,"A swt thought: ""Nver get tired of doing little things 4 lovable persons.."" Coz..somtimes those little things occupy d biggest part in their Hearts.. Gud ni8"
2786,ham,Yeah get the unlimited
3754,ham,Ya that one is slow as poo
3660,ham,Wait.i will come out.. &lt;#&gt;  min:)
3506,ham,"life alle mone,eppolum oru pole allalo"
1715,ham,Yeah I don't see why not
458,ham,I hope you that's the result of being consistently intelligent and kind. Start asking him about practicum links and keep your ears open and all the best. ttyl
5407,ham,So how many days since then?
2146,spam,"Sunshine Hols. To claim ur med holiday send a stamped self address envelope to Drinks on Us UK, PO Box 113, Bray, Wicklow, Eire. Quiz Starts Saturday! Unsub Stop"
4965,spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp
221,ham,Ok no prob. Take ur time.
2158,ham,"Sad story of a Man - Last week was my b'day. My Wife did'nt wish me. My Parents forgot n so did my Kids . I went to work. Even my Colleagues did not wish. As I entered my cabin my PA said, '' Happy B'day Boss !!''. I felt special. She askd me 4 lunch. After lunch she invited me to her apartment. We went there. She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife, My Parents, My Kidz, My Friends n My Colleagues. All screaming.. SURPRISE !! and I was waiting on the sofa.. ... ..... ' NAKED...!"
2468,ham,Is there coming friday is leave for pongal?do you get any news from your work place.
3541,ham,"I'll get there at 3, unless you guys want me to come some time sooner"
1700,ham,Ok...
1953,ham,Nah im goin 2 the wrks with j wot bout u?
866,spam,Congratulations ur awarded either a yrs supply of CDs from Virgin Records or a Mystery Gift GUARANTEED Call 09061104283 Ts&Cs www.smsco.net £1.50pm approx 3mins
2400,ham,Oh... Kay... On sat right?
4906,spam,Warner Village 83118 C Colin Farrell in SWAT this wkend @Warner Village & get 1 free med. Popcorn!Just show msg+ticket@kiosk.Valid 4-7/12. C t&c @kiosk. Reply SONY 4 mre film offers
5068,spam,83039 62735=£450 UK Break AccommodationVouchers terms & conditions apply. 2 claim you mustprovide your claim number which is 15541 
5246,ham,thanks for the temales it was wonderful. Thank. Have a great week.
5051,ham,I will vote for wherever my heart guides me
142,ham,"Sir, Waiting for your mail."
1966,ham,Thanks. It was only from tescos but quite nice. All gone now. Speak soon 
4898,ham,I cant pick the phone right now. Pls send a message
4806,ham,Sorry for the delay. Yes masters
457,ham,"LOOK AT AMY URE A BEAUTIFUL, INTELLIGENT WOMAN AND I LIKE U A LOT. I KNOW U DONT LIKE ME LIKE THAT SO DONT WORRY."
5515,ham,Yes. Please leave at  &lt;#&gt; . So that at  &lt;#&gt;  we can leave
1852,ham,Dunno da next show aft 6 is 850. Toa payoh got 650.
608,ham,what I meant to say is cant wait to see u again getting bored of this bridgwater banter
1712,ham,I got your back! Do you have any dislikes in bed?
2324,ham,Sorry dude. Dont know how i forgot. Even after Dan reminded me. Sorry. Hope you guys had fun.
3453,ham,Ugh just got outta class
4188,ham,Dear got bus directly to calicut
3211,ham,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
1156,ham,"Sorry man, accidentally left my phone on silent last night and didn't check it til I got up"
4904,ham,"""I;m reaching in another 2 stops."""
5496,ham,"Cool, we shall go and see, have to go to tip anyway. Are you at home, got something to drop in later? So lets go to town tonight! Maybe mum can take us in."
2732,ham,Mm feeling sleepy. today itself i shall get that dear
1444,spam,Free 1st week entry 2 TEXTPOD 4 a chance 2 win 40GB iPod or £250 cash every wk. Txt POD to 84128 Ts&Cs www.textpod.net custcare 08712405020.
4900,ham,"Haha, that was the first person I was gonna ask"
3111,spam,Good Luck! Draw takes place 28th Feb 06. Good Luck! For removal send STOP to 87239 customer services 08708034412
1223,ham,Teach me apps da. When you come to college.
5364,ham,I'm in inside office..still filling forms.don know when they leave me.
1514,ham,Hows the champ just leaving glasgow!
574,ham,Waiting for your call.
149,ham,K..i deleted my contact that why?
2816,ham,Some are lasting as much as 2 hours. You might get lucky.
4268,ham,SORRY IM STIL FUCKED AFTER LAST NITE WENT TOBED AT 430 GOT UP 4 WORK AT 630
4672,ham,"Probably not, I'm almost out of gas and I get some cash tomorrow"
2397,ham,Well you told others you'd marry them...
2698,ham,Can you use foreign stamps for whatever you send them off for? 
3067,spam,Get a brand new mobile phone by being an agent of The Mob! Plus loads more goodies! For more info just text MAT to 87021.
1294,ham,Happy birthday... May all ur dreams come true...
4104,spam,U have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094599
1093,ham,Where r we meeting?
3102,ham,Pathaya enketa maraikara pa'
2826,spam,"Congratulations - Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate"
2704,ham,Yup no more already... Thanx 4 printing n handing it up.
622,ham,Good words.... But words may leave u in dismay many times.
1372,ham,I though we shd go out n have some fun so bar in town or something – sound ok?
4270,ham,Beauty sleep can help ur pimples too.
4697,ham,A guy who gets used but is too dumb to realize it.
1368,ham,"I don't know, same thing that's wrong everyso often, he panicks starts goin on bout not bein good enough …"
529,spam,You will recieve your tone within the next 24hrs. For Terms and conditions please see Channel U Teletext Pg 750
3030,ham,What is your record for one night? :)
2987,spam,Reply to win £100 weekly! What professional sport does Tiger Woods play? Send STOP to 87239 to end service
709,spam,"To review and KEEP the fantastic Nokia N-Gage game deck with Club Nokia, go 2 www.cnupdates.com/newsletter. unsubscribe from alerts reply with the word OUT"
2553,ham,"Oh fine, I'll be by tonight"
219,ham,I have to take exam with march 3
3836,ham,I'm thinking that chennai forgot to come for auction..
3,ham,U dun say so early hor... U c already then say...
213,ham,K:)k:)good:)study well.
5494,spam,Marvel Mobile Play the official Ultimate Spider-man game (£4.50) on ur mobile right now. Text SPIDER to 83338 for the game & we ll send u a FREE 8Ball wallpaper
4415,ham,How stupid to say that i challenge god.You dont think at all on what i write instead you respond immed.
3871,ham,Oh ok wait 4 me there... My lect havent finish
5132,ham,Any way where are you and what doing.
2760,ham,"Can meh? Thgt some will clash... Really ah, i dun mind... I dun seen to have lost any weight... Gee..."
232,ham,Dear we are going to our rubber place
1914,ham,You want to go? 
1775,ham,"Its ok chikku, and its my 1 of favourite song..:-)"
1433,ham,Thanks for ve lovely wisheds. You rock
4175,ham,And pls pls drink plenty plenty water
341,ham,Ok that's great thanx a lot.
1387,ham,All e best 4 ur exam later.
5281,ham,"Helloooo... Wake up..! ""Sweet"" ""morning"" ""welcomes"" ""You"" ""Enjoy"" ""This Day"" ""with full of joy"".. ""GUD MRNG""."
3023,ham,How dare you change my ring
3873,ham,I am joining today formally.Pls keep praying.will talk later.
3826,ham,Hi. I'm always online on yahoo and would like to chat with you someday
586,ham,Tell them u have a headache and just want to use 1 hour of sick time.
2401,ham,Hi! This is Roger from CL. How are you?
5322,ham,But we havent got da topic yet rite?
2908,ham,ALRITE
834,ham,"Thank you so much. When we skyped wit kz and sura, we didnt get the pleasure of your company. Hope you are good. We've given you ultimatum oh! We are countin down to aburo. Enjoy! This is the message i sent days ago"
2446,ham,"The guy (kadeem) hasn't been selling since the break, I know one other guy but he's paranoid as fuck and doesn't like selling without me there and I can't be up there til late tonight"
